Skupina,Téma,Téma ID,Země,Kód,Web,Doména,Popis,Typ,Přístup,Data,Zdroj,Návštěvy,Unikátních URL,Poslední návštěva,URL,ID,Ověřeno
Rizika a OSINT,Archivy a historické zdroje,archives,Rumunsko,RO,Biblioteca Naţională a României,bibnat.ro,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Rumunská národní knihovna vede národní bibliografii a digitalizuje historický tisk",official,open,search,reference,,,,https://www.bibnat.ro/,ro-bibnat,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Slovensko,SK,Štátne archívy SR,minv.sk,Slovenské státní archivy pod ministerstvem vnitra. Portál slovakiana a digitálny archív zpřístupňují matriky a mapy; pozemkové knihy jsou k dispozici v regionálních pracovištích,official,open,search,reference,,,,https://www.minv.sk/?archivy,sk-archivy,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Slovensko,SK,Slovenská národná knižnica,snk.sk,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Slovenská SNK digitalizuje tisk a knihy a provozuje portál Slovakiana s kulturním dědictvím",official,open,search,reference,,,,https://www.snk.sk/,sk-snk,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Slovinsko,SI,Arhiv Republike Slovenije,gov.si,Slovinský státní archiv. Systém SIRAnet zpřístupňuje inventáře ústředního i regionálních archivů a rostoucí objem digitalizátů,official,open,none,reference,,,,https://www.gov.si/drzavni-organi/organi-v-sestavi/arhiv-republike-slovenije/,si-arhiv,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Slovinsko,SI,Narodna in univerzitetna knjižnica,nuk.uni-lj.si,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Slovinská NUK provozuje dLib.si s digitalizovanými periodiky a rukopisy",official,open,search,reference,,,,https://www.nuk.uni-lj.si/,si-nuk,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Španělsko,ES,PARES — Portal de Archivos Españoles,pares.cultura.gob.es,"Společný portál španělských státních archivů. Prohledává fondy Archivo Histórico Nacional, Archivo de Indias i dalších najednou a velká část je digitalizovaná",official,open,search,reference,,,,https://pares.cultura.gob.es/,es-pares,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Španělsko,ES,Biblioteca Nacional de España,bne.es,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Španělská BNE provozuje Hemeroteca Digital s historickým tiskem a vydává katalog jako otevřená data. Na automat vrací 403, v prohlížeči funguje",official,open,bulk,reference,,,,https://www.bne.es/,es-bne,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Švédsko,SE,Riksarkivet,riksarkivet.se,"Švédský národní archiv. Digitala forskarsalen zpřístupňuje matriky, sčítání a pozemkové knihy; velká část je volně dostupná bez registrace",official,open,search,reference,,,,https://riksarkivet.se/,se-riksarkivet,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Švédsko,SE,Kungliga biblioteket,kb.se,"Národní knihovna s **povinným výtiskem** — dostane výtisk každé publikace vydané v zemi, takže její katalog je nejúplnějším seznamem toho, co kdy kde vyšlo. Švédská KB archivuje švédský web, digitalizuje noviny a vydává katalog Libris jako propojená otevřená data",official,open,bulk,reference,,,,https://www.kb.se/,se-kb,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Spojené království,GB,National Library of Scotland — Map Images,maps.nls.uk,"Zoomovatelné mapy Britských ostrovů 16.–20. století, velká část georeferencovaná — side-by-side a spyglass prohlížeč, vrstvy použitelné jako XYZ v QGIS přes Historic Maps API",research,open,download,reference,,,,https://maps.nls.uk/,gb-national-library-of-scotland-map-images,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Spojené státy,US,David Rumsey Map Collection,davidrumsey.com,Přes 150 000 naskenovaných map a atlasů online s IIIF — georeferencovaná přes Georeferencer je jen část sbírky,ngo,open,download,reference,,,,https://www.davidrumsey.com/,us-david-rumsey-map-collection,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Spojené státy,US,USGS topoView,ngmdb.usgs.gov,"Přes 178 000 historických topografických map USGS z let 1884–2006 — zdarma ke stažení jako GeoTIFF, GeoPDF, KMZ nebo JPEG",official,open,download,reference,,,,https://ngmdb.usgs.gov/topoview/,us-usgs-topoview,2026-08-28
Rizika a OSINT,Archivy a historické zdroje,archives,Spojené státy,US,Library of Congress — Maps,loc.gov,"Mapová sbírka Geography & Map Division včetně požárních plánů Sanborn — velká část public domain, ke stažení až v plném TIFF",official,open,download,reference,,,,https://www.loc.gov/maps/,us-library-of-congress-maps,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,Nominatim,nominatim.org,"OSM geocoder — forward/reverse, self-hosted i veřejný. Import, admin, maintenance docs máš v záložkách Geo & Maps",ngo,open,api,bookmarks+history,0,4,2026-08-27,https://nominatim.org/,global-nominatim,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,GeoNames,geonames.org,"Globální gazetteer pod CC-BY 4.0 — 12M unikátních objektů a 25M jmen (z toho 4,8M sídel a 16M alternate names), admin hierarchie ADM1-4 a populace; dumpy zdarma (allCountries.zip)",ngo,open,bulk,history,1,1,2026-08-27,https://www.geonames.org/,global-geonames,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,Pelias,pelias.io,"Modulární OSS geocoder (OSM + WOF + OpenAddresses + Geonames), Elasticsearch backend",ngo,open,sw,reference,,,,https://pelias.io/,global-pelias,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,Who's on First,whosonfirst.org,"Gazetteer admin i POI entit se stabilními ID a hierarchií, podklad Pelias",ngo,open,bulk,reference,,,,https://whosonfirst.org/,global-who-s-on-first,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,Photon,photon.komoot.io,"Rychlý OSM geocoder s type-ahead, snadný self-hosting",ngo,open,api,reference,,,,https://photon.komoot.io/,global-photon,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,OpenCage Geocoding API,opencagedata.com,"Hostované geokódovací API nad OSM a dalšími otevřenými geokodéry — forward i reverse, u výsledku časová zóna, Wikidata ID, NUTS a FIPS kódy, výsledky lze ukládat; free trial 2 500 dotazů/den, dál placené tarify",commercial,mixed,api,reference,,,,https://opencagedata.com/,global-opencage-geocoding-api,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,Wikidata,wikidata.org,"Otevřená znalostní báze — místa nesou souřadnici (P625), stabilní QID a křížové odkazy na GeoNames a OSM, rekonciliace toponym přes SPARQL endpoint",ngo,open,api,reference,,,,https://www.wikidata.org/,global-wikidata,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Celosvětové,GLOBAL,World Historical Gazetteer,whgazetteer.org,"Historický gazetteer (v3.2, University of Pittsburgh) — přes 2,2 mil. míst propojených napříč epochami a jazyky, rekonciliace proti GeoNames a Wikidata, API i stahování datasetů",research,open,api,reference,,,,https://whgazetteer.org/,global-world-historical-gazetteer,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Česko,CZ,Mapy.com REST API,developer.mapy.com,"CZ geokódování, suggest, routing, dlaždice. Máš tam aktivní projekt s consumption trackingem",commercial,mixed,api,bookmarks+history,0,1,2026-08-27,https://developer.mapy.com/,cz-mapy-com-rest-api,2026-08-28
Nástroje,Gazetteery a geokódování,geocoding,Spojené státy,US,NGA GEOnet Names Server (GNS),geonames.nga.mil,"Gazetteer NGA a US Board on Geographic Names pro toponyma mimo USA — schválené tvary jmen, varianty, historické i nelatinkové zápisy, souřadnice a admin zařazení; country files ke stažení bez licenčních omezení",official,open,bulk,reference,,,,https://geonames.nga.mil/,us-nga-geonet-names-server-gns,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,MapLibre GL JS,maplibre.org,"OSS fork Mapbox GL — vektorové dlaždice, WebGL, style spec",ngo,open,sw,history,1,1,2026-08-26,https://maplibre.org/,global-maplibre-gl-js,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,Leaflet,leafletjs.com,"Lehká JS mapová knihovna, de facto standard pro rychlé mapy",ngo,open,sw,history,1,1,2026-08-26,https://leafletjs.com/,global-leaflet,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,deck.gl,deck.gl,"WebGL vrstvy pro miliony bodů, integrace s MapLibre a Kepler",ngo,open,sw,history,2,2,2026-08-26,https://deck.gl/,global-deck-gl,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,OpenLayers,openlayers.org,Plnotučná knihovna s WMS/WFS/WMTS a projekcemi,ngo,open,sw,reference,,,,https://openlayers.org/,global-openlayers,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,sigma.js + @sigma/layer-maplibre,sigmajs.org,Graf rendering nad mapou — kombinace síťové a prostorové analýzy. Hodně jsi to procházel,ngo,open,sw,history,129,66,2026-08-01,https://www.sigmajs.org/,global-sigma-js-sigma-layer-maplibre,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,Protomaps / PMTiles,protomaps.com,"Jednosouborové dlaždice bez serveru, hostovatelné na S3/CDN",ngo,open,sw,reference,,,,https://protomaps.com/,global-protomaps-pmtiles,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,MapTiler,maptiler.com,"Hostované vektorové basemapy, styly, self-hosted server",commercial,mixed,api,reference,,,,https://www.maptiler.com/,global-maptiler,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,OpenFreeMap,openfreemap.org,Zdarma hostované OSM vektorové dlaždice bez API klíče,ngo,open,api,reference,,,,https://openfreemap.org/,global-openfreemap,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,Stadia Maps,stadiamaps.com,"Basemapy, geokódování a routing s férovým free tierem",commercial,mixed,api,reference,,,,https://stadiamaps.com/,global-stadia-maps,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,Turf.js,turfjs.org,"Geoprostorová analýza v JS — buffer, intersect, nearest, clusters",ngo,open,sw,reference,,,,https://turfjs.org/,global-turf-js,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,CesiumJS,cesium.com,"3D glóbus a mapy ve WebGL — 3D Tiles, globální terén, glTF modely a časová osa; knihovna pod Apache 2.0, hostované služby ion placené",ngo,open,sw,reference,,,,https://cesium.com/platform/cesiumjs/,global-cesiumjs,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,MapProxy,mapproxy.org,"Proxy a dlaždicová cache nad WMS — z pomalé WMS udělá rychlé WMTS/XYZ dlaždice, umí reprojekci, slučování vrstev a offline seeding",ngo,open,sw,reference,,,,https://mapproxy.org/,global-mapproxy,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,OpenMapTiles,openmaptiles.org,"Otevřené schéma vektorových dlaždic z OSM a Natural Earth — nástroje na generování vlastních dlaždic a self-hosting, BSD/CC-BY s povinnou atribucí",ngo,mixed,sw,reference,,,,https://openmaptiles.org/,global-openmaptiles,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,Mapbox,mapbox.com,"Komerční mapová platforma — hostované vektorové a satelitní basemapy, Studio pro tvorbu stylů a Mapbox GL JS (od v2 proprietární licence); free tier s měsíčním limitem",commercial,mixed,api,reference,,,,https://www.mapbox.com/,global-mapbox,2026-08-28
Nástroje,Mapové knihovny a basemapy,maplibs,Celosvětové,GLOBAL,OpenTopoMap,opentopomap.org,"Topografická rastrová basemapa z OSM a SRTM ve stylu německých topo map — vrstevnice a stínovaný reliéf, dlaždice bez API klíče pod CC-BY-SA 3.0",ngo,open,api,reference,,,,https://opentopomap.org/,global-opentopomap,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,PostGIS,postgis.net,"Prostorové rozšíření PostgreSQL — typy geometry a geography a GiST indexy; rastr a topologie se instalují jako samostatné extenze (postgis_raster, postgis_topology), pgRouting je samostatný projekt",ngo,open,sw,reference,,,,https://postgis.net/,global-postgis,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,PostgreSQL,postgresql.org,"Hostitelská databáze pro PostGIS a pgRouting — bez ní žádná z prostorových nadstaveb neběží; dokumentace k indexům, plánovači a rozšířením, na kterých stojí výkon prostorových dotazů",ngo,open,sw,bookmarks+history,1,2,2026-08-27,https://www.postgresql.org/,global-postgresql,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,GDAL / OGR,gdal.org,"Univerzální konverze a transformace — ogr2ogr, gdalwarp, gdal_translate",ngo,open,sw,reference,,,,https://gdal.org/,global-gdal-ogr,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,QGIS,qgis.org,"Desktopové GIS — vizualizace, editace, Processing toolbox, modely",ngo,open,sw,reference,,,,https://qgis.org/,global-qgis,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,GeoPandas,geopandas.org,Pandas s geometrií (Shapely + pyproj + pyogrio) — základ Python geo analytiky,ngo,open,sw,reference,,,,https://geopandas.org/,global-geopandas,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,Shapely,shapely.readthedocs.io,Planární geometrické operace v Pythonu nad GEOS,ngo,open,sw,reference,,,,https://shapely.readthedocs.io/,global-shapely,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,Rasterio,rasterio.readthedocs.io,"Pythonní čtení a zápis rastrů nad GDAL — okna, masky, reprojekce a přístup k pásmům jako k NumPy polím; standardní vstupní bod do rastrových dat mimo GIS aplikaci",ngo,open,sw,reference,,,,https://rasterio.readthedocs.io/,global-rasterio,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,rioxarray,corteva.github.io,Multidimenzionální rastr a časové řady pro EO analytiku,ngo,open,sw,reference,,,,https://corteva.github.io/rioxarray/,global-rioxarray,2026-08-28
Nástroje,Spatial DB a analytika,spatialdb,Celosvětové,GLOBAL,DuckDB spatial,duckdb.org,"In-process SQL analytika s prostorovým rozšířením, čte GeoParquet i přímo z S3",ngo,open,sw,reference,,,,https://duckdb.org/docs/current/core_extensions/spatial/overview,global-duckdb-spatial,2026-08-28
